SampleID,longitude,latitude,Easting,Northing,class,classnum,subclass,type,Source
191,-107.0968251,38.85713459,318058.9422,4303012.047,Salix,49,boothii,Shrubs,Field
192,-107.0971017,38.85673284,318033.9148,4302968.011,Salix,49,drummondiana,Shrubs,Field
193,-107.0964025,38.85730864,318096.0518,4303030.522,Salix,49,planifolia,Shrubs,Field
194,-107.0950898,38.85785126,318211.3505,4303088.129,Salix,49,planifolia,Shrubs,Field
195,-107.0927502,38.85679382,318411.6849,4302966.113,Salix,49,planifolia,Shrubs,Field
197,-107.0920984,38.85670053,318468.011,4302954.462,Salix,49,boothii,Shrubs,Field
243,-107.0300909,38.96114377,324106.9753,4314424.519,Salix,49,glauca,Shrubs,Field
245,-107.029593,38.96069728,324149.0185,4314374.004,Salix,49,boothii,Shrubs,Field
246,-107.0295651,38.96030612,324150.4713,4314330.537,Salix,49,boothii,Shrubs,Field
248,-107.0319689,38.96064737,323943.017,4314373.055,Salix,49,boothii,Shrubs,Field
280,-107.0375223,38.97925532,323508.0146,4316449.014,Salix,49,planifolia,Shrubs,Field
281,-107.0378068,38.97931437,323483.5194,4316456.12,Salix,49,wolfii,Shrubs,Field
283,-107.0399139,38.98052,323303.9837,4316594.015,Salix,49,planifolia,Shrubs,Field
284,-107.0398891,38.98127716,323308.0111,4316678.001,Salix,49,wolfii,Shrubs,Field
309,-107.0282004,38.90939127,324142.963,4308677.139,Salix,49,wolfii,Shrubs,Field
310,-107.0283167,38.90948048,324133.0959,4308687.265,Salix,49,brachycarpa,Shrubs,Field
311,-107.0283528,38.90947156,324129.9459,4308686.344,Salix,49,sp,Shrubs,Field
313,-107.0286354,38.90972714,324106.0692,4308715.255,Salix,49,boothii,Shrubs,Field
314,-107.0285998,38.90965351,324108.9747,4308707.014,Salix,49,wolfii,Shrubs,Field
315,-107.0284362,38.90957561,324122.9699,4308698.053,Salix,49,wolfii,Shrubs,Field
316,-107.028497,38.90945661,324117.4034,4308684.963,Salix,49,sp,Shrubs,Field
317,-107.0285926,38.9094105,324109.0034,4308680.03,Salix,49,sp,Shrubs,Field
318,-107.02832,38.90956596,324133.024,4308696.758,Salix,49,wolfii,Shrubs,Field
361,-107.0675943,38.95350688,320838.0425,4313650.036,Salix,49,boothii,Shrubs,Field
363,-107.0671573,38.95315298,320875.0155,4313609.899,Salix,49,boothii,Shrubs,Field
384,-107.0646286,38.99205056,321192.0438,4317922.007,Salix,49,planifolia,Shrubs,Field
385,-107.0644332,38.99206348,321209.002,4317923.057,Salix,49,wolfii,Shrubs,Field
388,-107.0630221,38.99155632,321329.9391,4317863.998,Salix,49,boothii,Shrubs,Field
389,-107.0624198,38.99152227,321382.022,4317859.036,Salix,49,planifolia,Shrubs,Field
390,-107.0623481,38.99064051,321386.0134,4317761.033,Salix,49,wolfii,Shrubs,Field
391,-107.0614015,38.9906437,321468.0142,4317759.53,Salix,49,wolfii,Shrubs,Field
392,-107.0599952,38.99071327,321589.9941,4317764.493,Salix,49,wolfii,Shrubs,Field
393,-107.0591524,38.99071953,321663.0087,4317763.536,Salix,49,wolfii,Shrubs,Field
425,-107.066747,38.97476749,320965.0135,4316007.992,Salix,49,planifolia,Shrubs,Field
426,-107.0667845,38.9750548,320962.4892,4316039.953,Salix,49,boothii,Shrubs,Field
431,-107.0675209,38.97557374,320899.9997,4316098.997,Salix,49,boothii,Shrubs,Field
85,-106.978671,38.92772461,328481.9833,4310617.476,Sambucus,50,microbotrys,Shrubs,Field
87,-106.9773447,38.92775175,328597.0231,4310617.993,Sambucus,50,microbotrys,Shrubs,Field
240,-107.0297903,38.96254116,324136.4832,4314579.028,Sambucus,50,microbotrys,Shrubs,Field
242,-107.0293509,38.96149522,324171.9675,4314462.096,Sambucus,50,microbotrys,Shrubs,Field
286,-107.0389254,38.98066313,323389.9687,4316607.982,Sambucus,50,microbotrys,Shrubs,Field
358,-107.0692826,38.95344493,320691.5746,4313646.483,Sambucus,50,microbotrys,Shrubs,Field
362,-107.0677122,38.95362124,320828.1106,4313662.96,Sambucus,50,microbotrys,Shrubs,Field
430,-107.065175,38.97552465,321103.1101,4316088.936,Sorbus,51,Scopulina,Shrubs,Field
61,-106.9517564,38.92153724,330800.5216,4309880.476,Symphoricarpos,52,rotundifolius,Shrubs,Field
63,-106.9516608,38.92118308,330807.9723,4309840.993,Symphoricarpos,52,rotundifolius,Shrubs,Field
64,-106.9511582,38.92053363,330850.0011,4309767.982,Symphoricarpos,52,rotundifolius,Shrubs,Field
354,-107.0691237,38.95394833,320706.6126,4313702.04,Symphoricarpos,52,rotundifolius,Shrubs,Field
355,-107.0692613,38.953875,320694.5016,4313694.172,Symphoricarpos,52,rotundifolius,Shrubs,Field
356,-107.0697822,38.95372903,320648.992,4313678.997,Symphoricarpos,52,rotundifolius,Shrubs,Field
360,-107.0687281,38.9532165,320739.0476,4313620.039,Symphoricarpos,52,rotundifolius,Shrubs,Field
120,-107.008863,38.98245967,325998.5733,4316749.48,Abies,53,lasiocarpa,Trees,Field
127,-107.0126415,38.93892888,325564.513,4311925.453,Abies,53,lasiocarpa,Trees,Field
188,-107.0917433,38.85681951,318499.1226,4302966.961,Abies,53,lasiocarpa,Trees,Field
251,-107.0286396,38.96185369,324234.4857,4314500.508,Abies,53,lasiocarpa,Trees,Field
253,-107.0293636,38.96214695,324172.4781,4314534.453,Abies,53,lasiocarpa,Trees,Field
254,-107.0293706,38.96218325,324171.9603,4314538.495,Abies,53,lasiocarpa,Trees,Field
282,-107.0378572,38.97966367,323480.0242,4316494.984,Abies,53,lasiocarpa,Trees,Field
290,-107.0358445,38.97891059,323652.512,4316407.503,Abies,53,lasiocarpa,Trees,Field
324,-106.9854879,38.95747811,327962.9737,4313932.493,Abies,53,lasiocarpa,Trees,Field
329,-107.0673231,38.95329039,320860.9915,4313625.476,Abies,53,lasiocarpa,Trees,Field
331,-107.0675354,38.95387722,320844.0764,4313691.022,Abies,53,lasiocarpa,Trees,Field
397,-107.063444,38.98960217,321288.4856,4317647.943,Abies,53,lasiocarpa,Trees,Field
401,-107.0637769,38.97582907,321224.9965,4316119.976,Abies,53,lasiocarpa,Trees,Field
435,-107.0633697,38.97691712,321263.0123,4316239.935,Abies,53,lasiocarpa,Trees,Field
20,-107.0658527,38.99123977,321083.98,4317834.426,Picea,54,engelmannii,Trees,Field
31,-106.9861528,38.95711973,327904.4901,4313893.974,Picea,54,engelmannii,Trees,Field
32,-106.9856026,38.95769233,327953.5524,4313956.485,Picea,54,engelmannii,Trees,Field
35,-106.95145,38.92066003,330825.0025,4309782.552,Picea,54,engelmannii,Trees,Field
36,-106.9514659,38.92060533,330823.4922,4309776.511,Picea,54,engelmannii,Trees,Field
38,-106.9513438,38.92036839,330833.5175,4309749.988,Picea,54,engelmannii,Trees,Field
39,-106.9516274,38.92060226,330809.4833,4309776.47,Picea,54,engelmannii,Trees,Field
40,-106.951536,38.92063125,330817.4798,4309779.517,Picea,54,engelmannii,Trees,Field
41,-106.951724,38.9197041,330798.9758,4309676.968,Picea,54,engelmannii,Trees,Field
95,-106.9798723,38.92757365,328377.4795,4310602.984,Picea,54,engelmannii,Trees,Field
96,-106.9806594,38.92724524,328308.4527,4310568.018,Picea,54,engelmannii,Trees,Field
114,-107.0040434,38.98734526,326428.002,4317282.506,Picea,54,engelmannii,Trees,Field
115,-107.0039417,38.98740131,326436.9486,4317288.533,Picea,54,engelmannii,Trees,Field
116,-107.0055824,38.98850775,326297.543,4317414.461,Picea,54,engelmannii,Trees,Field
117,-107.00561,38.98844468,326294.9971,4317407.514,Picea,54,engelmannii,Trees,Field
119,-107.0066495,38.98928825,326207.0272,4317503.122,Picea,54,engelmannii,Trees,Field
121,-107.0093403,38.98234336,325956.9472,4316737.484,Picea,54,engelmannii,Trees,Field
124,-107.0116145,38.93911352,325653.9789,4311943.979,Picea,54,engelmannii,Trees,Field
125,-107.0115291,38.93898008,325661.0556,4311929.006,Picea,54,engelmannii,Trees,Field
126,-107.0123968,38.9390281,325585.9589,4311935.996,Picea,54,engelmannii,Trees,Field
131,-107.0128747,38.9373843,325540.5069,4311754.475,Picea,54,engelmannii,Trees,Field
177,-107.0972491,38.85631095,318020.049,4302921.481,Picea,54,engelmannii,Trees,Field
178,-107.0979194,38.85755134,317965.0372,4303060.482,Picea,54,engelmannii,Trees,Field
179,-107.0981724,38.85752024,317943.0106,4303057.535,Picea,54,engelmannii,Trees,Field
181,-107.098713,38.85668575,317893.9626,4302965.998,Picea,54,engelmannii,Trees,Field
183,-107.0916879,38.85701944,318504.4446,4302989.04,Picea,54,engelmannii,Trees,Field
187,-107.0926366,38.85795668,318424.5007,4303094.946,Picea,54,engelmannii,Trees,Field
252,-107.0288369,38.96208911,324217.9734,4314527.017,Picea,54,engelmannii,Trees,Field
257,-107.0273168,38.96342643,324352.992,4314672.507,Picea,54,engelmannii,Trees,Field
258,-107.0299275,38.96272319,324125.0411,4314599.496,Picea,54,engelmannii,Trees,Field
289,-107.0366462,38.97987001,323585.4414,4316515.538,Picea,54,engelmannii,Trees,Field
291,-107.0363155,38.98004167,323614.5106,4316533.949,Picea,54,engelmannii,Trees,Field
292,-107.0392605,38.9780671,323354.4844,4316320.511,Picea,54,engelmannii,Trees,Field
293,-107.0357285,38.97846201,323661.4442,4316357.492,Picea,54,engelmannii,Trees,Field
294,-107.0357517,38.97888967,323660.4949,4316405.001,Picea,54,engelmannii,Trees,Field
295,-107.036392,38.9799053,323607.5489,4316518.962,Picea,54,engelmannii,Trees,Field
296,-107.0395954,38.97846638,323326.4652,4316365.475,Picea,54,engelmannii,Trees,Field
297,-107.0396249,38.97713294,323320.5967,4316217.539,Picea,54,engelmannii,Trees,Field
298,-107.0403103,38.97826894,323264.0405,4316344.949,Picea,54,engelmannii,Trees,Field
302,-107.0287387,38.90806057,324093.0017,4308530.491,Picea,54,engelmannii,Trees,Field
307,-107.0288612,38.90629725,324078.0212,4308335.027,Picea,54,engelmannii,Trees,Field
319,-107.0669619,38.95295459,320891.4487,4313587.496,Picea,54,engelmannii,Trees,Field
320,-107.0669595,38.95289145,320891.499,4313580.484,Picea,54,engelmannii,Trees,Field
323,-107.0671062,38.95356886,320880.4956,4313655.955,Picea,54,engelmannii,Trees,Field
328,-107.0673908,38.95323062,320854.9791,4313618.975,Picea,54,engelmannii,Trees,Field
330,-107.0679011,38.95370355,320811.9435,4313672.467,Picea,54,engelmannii,Trees,Field
333,-107.0648627,38.97567455,321130.5396,4316104.959,Picea,54,engelmannii,Trees,Field
351,-107.0640314,38.9893353,321236.9349,4317619.477,Picea,54,engelmannii,Trees,Field
352,-107.0642753,38.98921434,321215.5034,4317606.532,Picea,54,engelmannii,Trees,Field
353,-107.0643346,38.98927162,321210.5123,4317613.005,Picea,54,engelmannii,Trees,Field
394,-107.0643967,38.98921595,321204.989,4317606.949,Picea,54,engelmannii,Trees,Field
395,-107.0642462,38.988796,321216.9705,4317560.045,Picea,54,engelmannii,Trees,Field
396,-107.0638742,38.98929791,321250.4555,4317615.019,Picea,54,engelmannii,Trees,Field
398,-107.0631169,38.98909021,321315.5267,4317590.48,Picea,54,engelmannii,Trees,Field
399,-107.063252,38.98917335,321304.0343,4317599.973,Picea,54,engelmannii,Trees,Field
400,-107.063815,38.97594075,321221.976,4316132.446,Picea,54,engelmannii,Trees,Field
402,-107.0635172,38.9758562,321247.5644,4316122.478,Picea,54,engelmannii,Trees,Field
403,-107.0633143,38.9759951,321265.4863,4316137.495,Picea,54,engelmannii,Trees,Field
434,-107.0635359,38.97685598,321248.4561,4316233.476,Picea,54,engelmannii,Trees,Field
437,-107.0648667,38.97680613,321133.0424,4316230.557,Picea,54,engelmannii,Trees,Field
438,-107.0649762,38.97679019,321123.5204,4316229.003,Picea,54,engelmannii,Trees,Field
43,-106.9804517,38.92727131,328326.5185,4310570.52,Pinus,55,contorta,Trees,Field
98,-106.9803259,38.92771073,328338.4856,4310619.051,Pinus,55,contorta,Trees,Field
99,-106.9742374,38.92799798,328866.9956,4310639.482,Pinus,55,contorta,Trees,Field
100,-106.9741944,38.9274531,328869.412,4310578.928,Pinus,55,contorta,Trees,Field
101,-106.9742645,38.92754243,328863.5507,4310588.974,Pinus,55,contorta,Trees,Field
299,-107.0273939,38.90700717,324207.0131,4308410.987,Pinus,55,contorta,Trees,Field
300,-107.0280809,38.90764377,324149.0077,4308482.964,Pinus,55,contorta,Trees,Field
301,-107.0286479,38.90831909,324101.5114,4308559.007,Pinus,55,contorta,Trees,Field
303,-107.028918,38.90808474,324077.5124,4308533.519,Pinus,55,contorta,Trees,Field
304,-107.0299057,38.90873871,323993.4782,4308608.006,Pinus,55,contorta,Trees,Field
305,-107.0297937,38.908664,324003.0055,4308599.498,Pinus,55,contorta,Trees,Field
33,-106.9535557,38.92171916,330644.9633,4309904.007,Populus,56,tremuloides,Trees,Field
34,-106.9537551,38.92186396,330628.0194,4309920.448,Populus,56,tremuloides,Trees,Field
37,-106.951341,38.92045424,330833.9634,4309759.51,Populus,56,tremuloides,Trees,Field
42,-106.9515373,38.91988661,330815.5956,4309696.877,Populus,56,tremuloides,Trees,Field
97,-106.980225,38.92780652,328347.4609,4310629.493,Populus,56,tremuloides,Trees,Field
102,-106.973469,38.92754727,328932.5271,4310588.018,Populus,56,tremuloides,Trees,Field
103,-106.9729051,38.9273361,328980.8991,4310563.523,Populus,56,tremuloides,Trees,Field
118,-107.0065384,38.98924791,326216.5491,4317498.433,Populus,56,tremuloides,Trees,Field
122,-107.0101631,38.98267639,325886.4821,4316776.018,Populus,56,tremuloides,Trees,Field
123,-107.0102194,38.98302701,325882.4691,4316815.04,Populus,56,tremuloides,Trees,Field
128,-107.0137038,38.93978444,325474.5294,4312022.441,Populus,56,tremuloides,Trees,Field
129,-107.0137765,38.93968456,325467.9849,4312011.495,Populus,56,tremuloides,Trees,Field
130,-107.0134888,38.93727412,325487.0143,4311743.422,Populus,56,tremuloides,Trees,Field
132,-107.011603,38.93729342,325650.5196,4311741.954,Populus,56,tremuloides,Trees,Field
133,-107.0119465,38.93675672,325619.4295,4311683.046,Populus,56,tremuloides,Trees,Field
184,-107.0911834,38.8571135,318548.4583,4302998.476,Populus,56,tremuloides,Trees,Field
185,-107.0911188,38.8580746,318556.5131,4303105.015,Populus,56,tremuloides,Trees,Field
186,-107.0921419,38.85836692,318468.4713,4303139.492,Populus,56,tremuloides,Trees,Field
249,-107.0285952,38.96151232,324237.4919,4314462.535,Populus,56,tremuloides,Trees,Field
250,-107.0290062,38.9615285,324201.9213,4314465.124,Populus,56,tremuloides,Trees,Field
256,-107.0288528,38.96337251,324219.7713,4314669.486,Populus,56,tremuloides,Trees,Field
306,-107.0292634,38.9070602,324045.0253,4308420.478,Populus,56,tremuloides,Trees,Field
308,-107.0289632,38.90656972,324069.8513,4308365.463,Populus,56,tremuloides,Trees,Field
321,-107.066736,38.95335043,320912.0244,4313630.985,Populus,56,tremuloides,Trees,Field
322,-107.0669081,38.95351431,320897.5258,4313649.511,Populus,56,tremuloides,Trees,Field
326,-106.9846386,38.9580514,328037.9552,4313994.515,Populus,56,tremuloides,Trees,Field
327,-106.9843751,38.95810099,328060.9114,4313999.521,Populus,56,tremuloides,Trees,Field
332,-107.0680656,38.95357817,320797.3729,4313658.875,Populus,56,tremuloides,Trees,Field
436,-107.0640981,38.97657104,321199.0342,4316202.955,Populus,56,tremuloides,Trees,Field
SupplementalB1,-106.9310529,38.9937659,332765.412,4317858.447,GraniteTalus,32,,Non-vegetated,Supplemental
SupplementalB2,-106.9393861,38.99168386,332038.7498,4317642.719,GraniteTalus,32,,Non-vegetated,Supplemental
SupplementalB3,-106.941174,38.98994906,331879.7924,4317453.485,GraniteTalus,32,,Non-vegetated,Supplemental
SupplementalB4,-106.9333897,38.9832922,332538.33,4316700.329,GraniteTalus,32,,Non-vegetated,Supplemental
SupplementalB5,-106.9293372,38.97725516,332875.1683,4316022.868,GraniteTalus,32,,Non-vegetated,Supplemental
SupplementalB6,-106.9349808,38.97272851,332375.588,4315530.857,GraniteTalus,32,,Non-vegetated,Supplemental
SupplementalB7,-106.9355949,38.97282063,332322.6022,4315542.212,GraniteTalus,32,,Non-vegetated,Supplemental
SupplementalB8,-106.9297874,38.97714115,332835.902,4316011.041,GraniteTalus,32,,Non-vegetated,Supplemental
SupplementalB9,-106.9309134,38.97838427,332741.2845,4316151.075,GraniteTalus,32,,Non-vegetated,Supplemental
SupplementalB10,-106.9319469,38.98024273,332656.1288,4316359.233,GraniteTalus,32,,Non-vegetated,Supplemental
SupplementalB11,-106.9335438,38.97952145,332516.0949,4316282.12,GraniteTalus,32,,Non-vegetated,Supplemental
SupplementalB12,-106.933831,38.97923962,332490.5482,4316251.37,GraniteTalus,32,,Non-vegetated,Supplemental
SupplementalB13,-106.9403797,38.99186555,331953.121,4317664.718,GraniteTalus,32,,Non-vegetated,Supplemental
SupplementalB14,-106.9345469,38.993497,332462.163,4317835.03,GraniteTalus,32,,Non-vegetated,Supplemental
SupplementalB15,-106.929794,38.99146145,332869.0181,4317600.378,GraniteTalus,32,,Non-vegetated,Supplemental
SupplementalB16,-106.9192892,38.97625508,333743.2836,4315893.479,GraniteTalus,32,,Non-vegetated,Supplemental
SupplementalB17,-106.9188199,38.97667201,333784.9153,4315938.895,GraniteTalus,32,,Non-vegetated,Supplemental
SupplementalB18,-106.9181624,38.97739896,333843.5781,4316018.374,GraniteTalus,32,,Non-vegetated,Supplemental
SupplementalB19,-106.917845,38.97777929,333871.9634,4316060.006,GraniteTalus,32,,Non-vegetated,Supplemental
SupplementalB20,-106.9162868,38.975486,334001.5893,4315802.646,GraniteTalus,32,,Non-vegetated,Supplemental
SupplementalB21,-106.9168899,38.98083854,333961.85,4316397.79,GraniteTalus,32,,Non-vegetated,Supplemental
SupplementalB22,-106.9171962,38.98125977,333936.3033,4316445.099,GraniteTalus,32,,Non-vegetated,Supplemental
SupplementalB23,-106.9623858,38.9955955,330056.0452,4318119.546,SandstoneTalus,57,,Non-vegetated,Supplemental
SupplementalB24,-106.9619185,38.99551693,330096.3358,4318109.953,SandstoneTalus,57,,Non-vegetated,Supplemental
SupplementalB25,-106.9611401,38.99540901,330163.4869,4318096.523,SandstoneTalus,57,,Non-vegetated,Supplemental
SupplementalB26,-106.9623054,38.99589074,330063.7196,4318152.162,SandstoneTalus,57,,Non-vegetated,Supplemental
SupplementalB27,-106.9576085,38.99989383,330480.0563,4318587.685,SandstoneTalus,57,,Non-vegetated,Supplemental
SupplementalB28,-106.9569683,38.99997373,330535.6958,4318595.36,SandstoneTalus,57,,Non-vegetated,Supplemental
SupplementalB29,-106.9569552,39.0003024,330537.6144,4318631.813,SandstoneTalus,57,,Non-vegetated,Supplemental
SupplementalB30,-106.9566271,38.999651,330564.4749,4318558.906,SandstoneTalus,57,,Non-vegetated,Supplemental
SupplementalB31,-106.9569826,39.0004921,330535.6958,4318652.918,SandstoneTalus,57,,Non-vegetated,Supplemental
SupplementalB32,-106.9665398,39.00240579,329712.6153,4318883.15,SandstoneTalus,57,,Non-vegetated,Supplemental
SupplementalB33,-106.9690665,38.99605338,329478.5458,4318182.86,SandstoneTalus,57,,Non-vegetated,Supplemental
SupplementalB34,-106.9690367,38.99577729,329480.4644,4318152.162,SandstoneTalus,57,,Non-vegetated,Supplemental
SupplementalB35,-106.9683621,38.99581461,329538.9818,4318155.04,SandstoneTalus,57,,Non-vegetated,Supplemental
SupplementalB36,-106.9716906,38.99430989,329247.0924,4317994.279,Snow,38,,Non-vegetated,Supplemental
SupplementalB37,-106.9714839,38.99419784,329264.7246,4317981.456,Snow,38,,Non-vegetated,Supplemental
SupplementalB38,-106.9708185,38.99389857,329321.6287,4317946.993,Snow,38,,Non-vegetated,Supplemental
SupplementalB39,-106.9705304,38.99385289,329346.4741,4317941.383,Snow,38,,Non-vegetated,Supplemental
